"idx";"Player";"side_swing_plane_p2";"side_swing_plane_p3";"side_swing_plane_p4";"side_swing_plane_p5";"side_swing_plane_p6";"side_err_msg";"side_update_at";"clubhead_face_sweet_spot";"clubhead_err_msg";"clubhead_update_at";"front_is_head_lifted";"front_is_head_rotated";"front_is_knee_straightened";"front_err_msg";"front_update_at"
"102608";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-14 10:26:52";1;"";"2022-11-14 10:26:28";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:26:25"
"102624";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-09 10:26:42";1;"";"2022-12-09 10:26:13";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:26:12"
"102629";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-22 10:27:17";1;"";"2022-11-22 10:26:42";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:26:39"
"102634";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-14 10:27:22";1;"";"2022-11-14 10:26:56";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:26:51"
"102640";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-12-09 10:27:32";1;"";"2022-12-09 10:26:59";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:26:55"
"102703";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-11-22 10:27:50";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:27:13"
"102740";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-22 10:28:28";1;"";"2022-11-22 10:27:54";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:27:51"
"102748";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-14 10:28:41";1;"";"2022-11-14 10:28:07";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:28:03"
"102759";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-09 10:28:17";1;"";"2022-12-09 10:27:48";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:27:47"
"102809";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-12-09 10:29:00";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:28:23"
"102815";"Test-Celery";1;0;0;0;1;"IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-09-01 15:24:43";1;"";"2022-09-01 15:24:10";0;0;0;"";"2022-09-01 15:24:21"
"102823";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-22 10:29:12";1;"";"2022-11-22 10:28:37";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:28:35"
"102923";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-12-09 10:29:41";1;"";"2022-12-09 10:29:12";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:29:10"
"102935";"Test-Celery";0;0;0;0;0;"IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-09-01 15:28:10";1;"";"2022-09-01 15:27:37";0;0;0;"IEEE 未偵測到 p4";"2022-09-01 15:27:49"
"102951";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-16 10:30:46";1;"";"2023-02-16 10:30:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-16 10:30:14"
"102956";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-22 10:30:45";1;"";"2022-11-22 10:30:10";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:30:07"
"103008";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-22 10:30:49";1;"";"2022-11-22 10:30:18";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:30:19"
"103015";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:31:09";1;"";"2022-12-09 10:30:35";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:30:30"
"103044";"Test-Celery";1;0;0;0;1;"IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-09-01 14:31:13";1;"";"2022-09-01 14:30:44";0;0;0;"IEEE 未偵測到 p4";"2022-09-01 14:30:56"
"103108";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-14 10:32:02";1;"";"2022-11-14 10:31:27";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:31:24"
"103129";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:32:22";1;"";"2022-12-09 10:31:49";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:31:44"
"103216";"Test-Celery";0;0;0;0;0;"IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-09-01 14:29:04";1;"";"2022-09-01 14:28:35";0;0;0;"IEEE 未偵測到 p4";"2022-09-01 14:28:46"
"103219";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-24 10:33:09";1;"";"2022-11-24 10:32:34";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-24 10:32:31"
"103221";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:33:14";1;"";"2022-12-09 10:32:39";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:32:36"
"103227";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-16 10:33:15";1;"";"2023-02-16 10:32:46";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-16 10:32:44"
"103231";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-14 10:33:24";1;"";"2022-11-14 10:32:50";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:32:46"
"103255";"Test-Celery";0;0;0;0;0;"IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-08-31 15:17:16";1;"";"2022-08-31 15:16:46";0;0;0;"";"2022-08-31 15:16:58"
"103322";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-16 10:34:09";1;"";"2023-02-16 10:33:42";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-16 10:33:38"
"103324";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-24 10:34:14";1;"";"2022-11-24 10:33:39";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-24 10:33:36"
"103330";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-22 10:34:18";1;"";"2022-11-22 10:33:43";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:33:39"
"103426";"Test-Celery";1;1;1;1;1;"";"2022-11-14 10:35:26";1;"";"2022-11-14 10:34:57";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:34:42"
"103440";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-09 10:34:44";1;"";"2022-12-09 10:34:25";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:34:23"
"103454";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-22 10:35:33";1;"";"2022-11-22 10:35:03";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:35:02"
"103507";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:35:26";1;"";"2022-12-09 10:34:55";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:34:54"
"103521";"Test-Celery";1;1;1;1;1;"";"2022-08-31 15:14:24";1;"";"2022-08-31 15:13:55";0;0;0;"";"2022-08-31 15:14:06"
"103525";"Afa";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-06 10:35:17";1;"";"2023-01-06 10:34:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:34:46"
"103542";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-09 10:36:02";1;"";"2022-12-09 10:35:31";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:35:30"
"103550";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:36:42";1;"";"2022-12-09 10:36:08";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:36:04"
"103551";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-14 10:36:45";1;"";"2022-11-14 10:36:10";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:36:07"
"103602";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:35:55";1;"";"2023-01-06 10:35:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:35:23"
"103621";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-11-24 10:37:10";1;"";"2022-11-24 10:36:36";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-24 10:36:32"
"103634";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-06 10:36:27";1;"";"2023-01-06 10:35:56";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:35:53"
"103635";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:36:56";1;"";"2022-12-09 10:36:23";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:36:25"
"103640";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-11-22 10:37:19";1;"";"2022-11-22 10:36:50";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:36:48"
"103643";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:37:35";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:36:58"
"103644";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-14 10:37:38";1;"";"2022-11-14 10:37:03";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:36:59"
"103709";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-09 10:37:28";1;"";"2022-12-09 10:36:58";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:36:56"
"103717";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-24 10:38:07";1;"";"2022-11-24 10:37:32";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-24 10:37:29"
"103730";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-22 10:38:09";1;"";"2022-11-22 10:37:40";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:37:38"
"103731";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-06 10:37:23";1;"";"2023-01-06 10:36:53";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:36:51"
"103739";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:37:58";1;"";"2022-12-09 10:37:29";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:37:26"
"103744";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-12-09 10:38:38";1;"";"2022-12-09 10:38:02";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:37:58"
"103812";"Guest.3";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:38:33";1;"";"2022-12-09 10:38:01";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:37:59"
"103813";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:38:05";1;"";"2023-01-06 10:37:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:37:33"
"103839";"Test-Celery";2;0;0;0;2;"IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-08-31 15:08:59";1;"";"2022-08-31 15:08:29";1;0;0;"";"2022-08-31 15:08:40"
"103841";"Guest.3";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:39:02";1;"";"2022-12-09 10:38:30";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:38:28"
"103846";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:39:40";1;"";"2022-12-09 10:39:05";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:39:00"
"103847";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-06 10:38:41";1;"";"2023-01-06 10:38:08";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:38:07"
"103913";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-24 10:40:01";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-24 10:39:24"
"103915";"Guest.3";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:39:34";1;"";"2022-12-09 10:39:04";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:39:03"
"103916";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-22 10:39:58";1;"";"2022-11-22 10:39:27";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:39:25"
"103918";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:39:05";1;"";"2023-01-06 10:38:39";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:38:37"
"103923";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-22 10:40:12";1;"";"2022-11-22 10:39:37";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:39:33"
"103932";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-14 10:40:25";1;"";"2022-11-14 10:39:51";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-14 10:39:47"
"103940";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-12-09 10:40:38";1;"";"2022-12-09 10:39:58";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:39:54"
"103946";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:40:06";1;"";"2022-12-09 10:39:36";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:39:33"
"103952";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-22 10:40:33";1;"";"2022-11-22 10:40:04";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:40:01"
"103954";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:39:28";1;"";"2023-01-06 10:39:10";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:39:08"
"104019";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-12-09 10:40:47";1;"";"2022-12-09 10:40:08";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:40:06"
"104025";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:41:18";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:40:39"
"104026";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-11-24 10:41:16";1;"";"2022-11-24 10:40:42";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-24 10:40:37"
"104038";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-06 10:40:32";1;"";"2023-01-06 10:40:01";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:39:59"
"104043";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-12-09 10:40:49";1;"";"2022-12-09 10:40:27";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:40:31"
"104057";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-22 10:41:47";1;"";"2022-11-22 10:41:11";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:41:08"
"104110";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-24 10:42:00";1;"";"2022-11-24 10:41:25";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-24 10:41:22"
"104114";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:42:09";1;"";"2022-12-09 10:41:32";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:41:29"
"104116";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:41:36";1;"";"2022-12-09 10:41:05";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:41:04"
"104141";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-11-22 10:42:28";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:41:52"
"104153";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:42:47";1;"";"2022-12-09 10:42:12";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:42:07"
"104201";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-11-22 10:42:41";1;"";"2022-11-22 10:42:09";0;0;0;"";""
"104202";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:42:22";1;"";"2022-12-09 10:41:52";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:41:51"
"104218";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:42:09";1;"";"2023-01-06 10:41:40";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:41:38"
"104235";"Guest.3";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:42:52";1;"";"2022-12-09 10:42:27";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:42:21"
"104238";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-22 10:44:01";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:42:48"
"104245";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-11-22 10:43:20";1;"";"2022-11-22 10:42:55";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:42:54"
"104250";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 10:43:34";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 10:43:07"
"104255";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:42:48";1;"";"2023-01-06 10:42:17";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:42:15"
"104259";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:43:51";1;"";"2022-12-09 10:43:16";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:43:13"
"104305";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 10:43:56";1;"";"2022-12-02 10:43:20";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 10:43:19"
"104308";"Guest.3";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:43:27";1;"";"2022-12-09 10:42:56";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:42:55"
"104332";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-22 10:44:16";1;"";"2022-11-22 10:43:40";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:43:41"
"104337";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2022-11-22 10:44:23";1;"";"2022-11-22 10:43:51";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-22 10:43:48"
"104344";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:44:07";1;"";"2022-12-09 10:43:33";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:43:31"
"104414";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 10:45:26";1;"";"2023-02-10 10:44:53";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 10:44:52"
"104426";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:44:17";1;"";"2023-01-06 10:43:48";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:43:46"
"104438";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:44:57";1;"";"2022-12-09 10:44:27";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:44:26"
"104442";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 10:45:33";1;"";"2022-12-02 10:44:57";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 10:44:54"
"104509";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:45:01";1;"";"2023-01-06 10:44:31";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:44:31"
"104518";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:45:38";1;"";"2022-12-09 10:45:07";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:45:07"
"104541";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 10:45:35";1;"";"2023-01-06 10:45:03";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:45:01"
"104555";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 10:46:45";1;"";"2022-12-02 10:46:10";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 10:46:07"
"104603";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:46:21";1;"";"2022-12-09 10:45:52";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:45:50"
"104622";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-06 10:46:14";1;"";"2023-01-06 10:45:44";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 10:45:42"
"104635";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 10:47:25";1;"";"2022-12-02 10:46:51";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 10:46:48"
"104658";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 10:47:17";1;"";"2022-12-09 10:46:47";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 10:46:46"
